index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att_y,Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
3,Andreas Voglsammer,9.0,de GER,FW,29-245,19,0,0,0,0,3,1,0,0,9.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,4.0,5.0,80.0,1.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
4,Kevin Möhwald,30.0,de GER,CM,28-070,21,0,0,0,0,0,0,0,0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0.0,7.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
5,Genki Haraguchi,24.0,jp JPN,CM,30-125,69,0,0,0,0,0,0,0,0,36.0,0.0,1,0.0,0.0,0.0,0.1,2.0,0.0,23.0,30.0,76.7,5.0,23.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,29
6,Rani Khedira,8.0,de GER,CM,27-227,90,0,0,0,0,0,0,1,0,53.0,6.0,0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,41.0,78.0,6.0,25.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
7,Levin Öztunalı,7.0,de GER,CM,25-180,71,0,0,0,0,1,0,0,0,33.0,1.0,1,0.0,0.0,0.0,0.1,5.0,0.0,18.0,23.0,78.3,3.0,17.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
8,Grischa Prömel,21.0,de GER,CM,26-245,19,0,0,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
9,Niko Gießelmann,23.0,de GER,WB,29-350,90,0,0,0,0,5,3,0,0,70.0,0.0,1,1.0,0.4,0.4,0.0,2.0,0.0,45.0,59.0,76.3,5.0,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
10,Christopher Trimmel,28.0,at AUT,WB,34-199,85,0,0,0,0,1,0,0,0,74.0,1.0,3,0.0,0.0,0.0,0.3,3.0,0.0,44.0,69.0,63.8,4.0,38.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
11,Julian Ryerson,6.0,no NOR,WB,23-298,5,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
12,Timo Baumgartl,25.0,de GER,CB,25-191,90,0,0,0,0,1,0,0,0,87.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,87.5,5.0,58.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
13,Robin Knoche,31.0,de GER,CB,29-112,90,0,0,0,0,0,0,0,0,82.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,76.0,90.8,2.0,65.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
14,Marvin Friedrich,5.0,de GER,CB,25-272,90,0,0,0,0,1,0,0,0,86.0,1.0,0,0.0,0.2,0.2,0.3,3.0,0.0,63.0,82.0,76.8,10.0,68.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,29
15,Andreas Luthe,1.0,de GER,GK,34-185,90,0,0,0,0,0,0,0,0,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,94.7,0.0,10.0,0.0,0.0,0.0,6.0,0.0,6.0,100.0,0.8,0.0,1.0,0.0,12.0,5.0,0.0,21.2,7.0,14.3,24.3,18.0,2.0,11.1,1.0,12.0,1,29
0,Ruben Vargas,16.0,ch SUI,FW,23-037,62,0,0,0,0,2,0,0,0,29.0,0.0,0,0.0,0.1,0.1,0.1,3.0,0.0,18.0,23.0,78.3,3.0,20.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,29
1,Andi Zeqiri,21.0,ch SUI,FW,22-081,28,0,0,0,0,2,1,0,0,11.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,5.0,60.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
2,Florian Niederlechner,7.0,de GER,FW,30-322,62,0,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.4,0.4,0.1,3.0,0.0,10.0,13.0,76.9,0.0,10.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,29
3,Sergio Córdova,9.0,ve VEN,FW,24-033,28,0,0,0,0,1,1,0,0,13.0,0.0,0,0.0,0.3,0.3,0.1,2.0,0.0,7.0,9.0,77.8,2.0,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
4,Daniel Caligiuri,20.0,it ITA,CM,33-239,77,0,0,0,0,0,0,0,0,45.0,2.0,2,1.0,0.0,0.0,0.3,6.0,0.0,24.0,33.0,72.7,2.0,23.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,29
5,Fredrik Jensen,24.0,fi FIN,CM,24-002,13,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
6,Niklas Dorsch,30.0,de GER,CM,23-239,89,0,0,0,0,0,0,1,0,43.0,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,24.0,29.0,82.8,2.0,14.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0,29
7,Arne Maier,10.0,de GER,CM,22-246,1,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
8,André Hahn,28.0,de GER,CM,31-029,77,0,0,0,0,3,1,0,0,38.0,2.0,0,4.0,0.1,0.1,0.2,2.0,0.0,7.0,19.0,36.8,0.0,19.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,29
9,Mads Pedersen,3.0,dk DEN,CM,25-010,13,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
10,Iago,22.0,br BRA,LB,24-172,90,0,0,0,0,1,1,0,0,55.0,3.0,0,0.0,0.1,0.1,0.2,4.0,0.0,33.0,48.0,68.8,6.0,30.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
11,Reece Oxford,4.0,eng ENG,CB,22-269,90,0,0,0,0,1,1,1,0,50.0,1.0,3,0.0,0.1,0.1,0.0,1.0,0.0,32.0,39.0,82.1,1.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
12,Jeffrey Gouweleeuw,6.0,nl NED,CB,30-063,90,0,0,0,0,0,0,0,0,53.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,3.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
13,Robert Gumny,2.0,pl POL,CB,23-099,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,81.3,1.0,21.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
14,Raphael Framberger,32.0,de GER,RB,26-005,90,0,0,0,0,0,0,0,0,43.0,0.0,2,1.0,0.0,0.0,0.0,2.0,0.0,24.0,35.0,68.6,2.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,29
15,Rafał Gikiewicz,1.0,pl POL,GK,33-320,90,0,0,0,0,0,0,0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40.0,60.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,5.0,100.0,1.1,10.0,24.0,41.7,27.0,3.0,48.1,37.7,13.0,84.6,57.2,16.0,2.0,12.5,2.0,12.9,0,29
0,Patrik Schick,14.0,cz CZE,FW,25-230,77,1,0,0,0,3,1,0,0,26.0,1.0,0,0.0,0.2,0.2,0.0,0.0,0.0,12.0,16.0,75.0,1.0,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
1,Lucas Alario,13.0,ar ARG,FW,28-338,13,0,0,0,0,1,1,0,0,7.0,0.0,0,0.0,0.3,0.3,0.0,1.0,0.0,3.0,4.0,75.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
2,Paulinho,7.0,br BRA,LW,21-058,62,0,1,0,0,0,0,0,0,24.0,0.0,0,3.0,0.0,0.0,0.1,2.0,1.0,14.0,17.0,82.4,3.0,17.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,1,30
3,Amine Adli,31.0,ma MAR,LW,21-124,28,0,0,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,12.0,75.0,5.0,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
4,Moussa Diaby,19.0,fr FRA,RW,22-066,90,1,0,0,0,2,1,1,0,35.0,0.0,0,0.0,0.1,0.1,0.3,2.0,0.0,13.0,20.0,65.0,3.0,27.0,4.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,1,30
5,Florian Wirtz,27.0,de GER,AM,18-131,90,1,1,0,0,1,1,1,0,51.0,2.0,0,0.0,0.1,0.1,0.2,6.0,1.0,35.0,43.0,81.4,6.0,24.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,30
6,Robert Andrich,8.0,de GER,DM,26-354,90,0,0,0,0,1,0,0,0,52.0,2.0,8,1.0,0.0,0.0,0.0,2.0,1.0,25.0,34.0,73.5,1.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
7,Kerem Demirbay,10.0,de GER,DM,28-070,78,0,0,0,0,1,1,0,0,49.0,3.0,0,0.0,0.0,0.0,0.0,2.0,1.0,33.0,42.0,78.6,5.0,27.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,30
8,Karim Bellarabi,38.0,de GER,DM,31-156,12,0,0,0,0,2,0,0,0,11.0,0.0,1,0.0,0.1,0.1,0.0,1.0,0.0,5.0,7.0,71.4,0.0,6.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
9,Mitchel Bakker,5.0,nl NED,LB,21-083,90,0,0,0,0,0,0,0,0,61.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,39.0,52.0,75.0,3.0,36.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1,30
10,Jonathan Tah,4.0,de GER,CB,25-212,90,0,0,0,0,0,0,0,0,48.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,5.0,22.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
11,Odilon Kossonou,6.0,ci CIV,CB,20-250,90,0,0,0,0,0,0,1,0,51.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,49.0,81.6,0.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,30
12,Jeremie Frimpong,30.0,nl NED,RB,20-275,90,0,0,0,0,0,0,1,0,49.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,81.1,1.0,25.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,30
13,Lukáš Hrádecký,1.0,fi FIN,GK,31-291,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,76.3,0.0,29.0,0.0,0.0,0.0,6.0,4.0,2.0,50.0,2.8,7.0,14.0,50.0,35.0,10.0,37.1,32.7,3.0,33.3,32.0,6.0,0.0,0.0,4.0,21.9,1,30
0,Erling Haaland,9.0,no NOR,FW,21-052,90,2,1,1,1,3,2,1,0,40.0,0.0,1,0.0,1.0,0.3,0.4,3.0,1.0,23.0,31.0,74.2,2.0,18.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,30
1,Marco Reus,11.0,de GER,AM,32-103,90,0,0,0,0,1,0,0,0,62.0,1.0,0,0.0,0.1,0.1,0.2,9.0,1.0,41.0,55.0,74.5,8.0,36.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,30
2,Julian Brandt,19.0,de GER,"AM,RW,DM",25-132,90,1,0,0,0,2,1,0,0,61.0,2.0,1,2.0,0.4,0.4,0.1,3.0,1.0,39.0,45.0,86.7,3.0,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,30
3,Mahmoud Dahoud,8.0,de GER,"LM,DM",25-253,90,0,0,0,0,2,0,0,0,54.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,34.0,45.0,75.6,3.0,31.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0,30
4,Axel Witsel,28.0,be BEL,CM,32-242,64,0,0,0,0,1,0,0,0,40.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,94.4,4.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30
5,Donyell Malen,21.0,nl NED,LW,22-245,26,0,0,0,0,0,0,0,0,12.0,2.0,0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,71.4,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,30
6,Jude Bellingham,22.0,eng ENG,"RM,DM",18-074,88,0,0,0,0,0,0,0,0,48.0,1.0,0,3.0,0.0,0.0,0.0,1.0,1.0,28.0,32.0,87.5,1.0,31.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30
7,Marius Wolf,39.0,de GER,RW,26-107,2,0,0,0,0,1,1,1,0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30
8,Raphaël Guerreiro,13.0,pt POR,LB,27-263,90,1,0,0,0,2,1,0,0,91.0,1.0,3,0.0,0.1,0.1,0.1,4.0,1.0,74.0,80.0,92.5,5.0,57.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,30
9,Manuel Akanji,16.0,ch SUI,CB,26-054,90,0,0,0,0,1,0,0,0,89.0,3.0,0,1.0,0.1,0.1,0.0,0.0,0.0,74.0,82.0,90.2,6.0,57.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30
10,Marin Pongračić,34.0,hr CRO,CB,24-000,83,0,0,0,0,0,0,0,0,67.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,50.0,58.0,86.2,4.0,38.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,30
11,Mats Hummels,15.0,de GER,CB,32-269,7,0,0,0,0,0,0,0,0,7.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30
12,Thomas Meunier,24.0,be BEL,RB,29-364,90,0,1,0,0,0,0,1,0,63.0,1.0,0,1.0,0.0,0.0,0.1,2.0,2.0,37.0,57.0,64.9,1.0,35.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30
13,Gregor Kobel,1.0,ch SUI,GK,23-279,90,0,0,0,0,0,0,0,0,28.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,88.0,0.0,19.0,0.0,0.0,0.0,5.0,3.0,2.0,40.0,1.6,1.0,4.0,25.0,21.0,4.0,19.0,23.6,4.0,0.0,15.3,7.0,1.0,14.3,1.0,13.6,0,30
0,Cedric Itten,19.0,ch SUI,FW,24-258,90,0,0,0,0,3,3,0,0,27.0,0.0,1,0.0,0.1,0.1,0.1,1.0,0.0,3.0,13.0,23.1,0.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
1,Branimir Hrgota,10.0,se SWE,FW,28-242,67,0,0,0,0,1,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,13.0,53.8,3.0,7.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
2,Dickson Abiama,11.0,ng NGA,FW,22-312,23,0,0,0,0,1,1,0,0,6.0,1.0,0,1.0,0.1,0.1,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
3,Julian Green,37.0,us USA,LM,26-097,59,0,0,0,0,0,0,0,0,23.0,1.0,1,1.0,0.0,0.0,0.1,3.0,0.0,10.0,15.0,66.7,2.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
4,Max Christiansen,13.0,de GER,LM,24-351,31,0,0,0,0,0,0,0,0,9.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
5,Paul Seguin,33.0,de GER,CM,26-166,90,0,0,0,0,1,0,1,0,52.0,0.0,1,0.0,0.1,0.1,0.0,3.0,0.0,30.0,46.0,65.2,6.0,21.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
6,Sebastian Griesbeck,22.0,de GER,CM,30-343,90,0,0,0,0,0,0,1,0,33.0,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,23.0,78.3,5.0,12.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
7,Håvard Nielsen,16.0,no NOR,RM,28-058,78,0,0,0,0,1,0,0,0,24.0,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,75.0,0.0,16.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,31
8,Jamie Leweling,40.0,de GER,RM,20-197,12,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
9,Jetro Willems,15.0,nl NED,LB,27-165,67,0,0,0,0,0,0,0,0,26.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,88.2,2.0,9.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,31
10,Abdourahmane Barry,32.0,gn GUI,RB,21-202,23,0,0,0,0,1,0,0,0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,44.4,0.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
11,Nick Viergever,24.0,nl NED,CB,32-039,90,0,0,0,0,0,0,0,0,32.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,56.0,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
12,Maximilian Bauer,4.0,de GER,CB,21-214,90,0,0,0,0,0,0,0,0,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,61.8,1.0,21.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
13,Marco Meyerhöfer,18.0,de GER,"RB,LB",25-297,90,0,0,0,0,1,0,0,0,49.0,4.0,1,5.0,0.0,0.0,0.0,3.0,0.0,19.0,32.0,59.4,2.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,31
14,Sascha Burchert,30.0,de GER,GK,31-316,90,0,0,0,0,0,0,0,0,28.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,48.1,0.0,15.0,0.0,0.0,0.0,3.0,2.0,1.0,66.7,1.4,7.0,21.0,33.3,20.0,3.0,70.0,43.7,7.0,100.0,60.6,11.0,0.0,0.0,1.0,10.0,1,31
0,Wout Weghorst,9.0,nl NED,FW,29-035,90,1,1,1,1,0,0,1,0,39.0,3.0,0,0.0,0.8,0.0,0.2,1.0,1.0,24.0,31.0,77.4,4.0,22.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,31
1,Luca Waldschmidt,7.0,de GER,"LW,AM",25-115,90,0,0,0,0,2,0,0,0,53.0,2.0,1,1.0,0.2,0.2,0.0,2.0,1.0,33.0,41.0,80.5,2.0,32.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,0,31
2,Lukas Nmecha,10.0,de GER,"RW,LW",22-271,80,1,0,0,0,2,1,0,0,41.0,1.0,1,1.0,0.3,0.3,0.1,2.0,0.0,17.0,29.0,58.6,7.0,23.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,31
3,Renato Steffen,11.0,ch SUI,LW,29-312,10,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,77.8,1.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,31
4,Maximilian Philipp,17.0,de GER,AM,27-194,66,0,0,0,0,0,0,0,0,41.0,0.0,1,0.0,0.0,0.0,0.1,2.0,0.0,22.0,33.0,66.7,3.0,24.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0,31
5,Dodi Lukebakio,28.0,be BEL,"RW,AM",23-352,24,0,0,0,0,0,0,1,0,12.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,31
6,Maximilian Arnold,27.0,de GER,DM,27-107,90,0,0,0,0,0,0,0,0,52.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44.0,45.0,97.8,3.0,31.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,31
7,Josuha Guilavogui,23.0,fr FRA,DM,30-357,90,0,0,0,0,1,0,0,0,65.0,2.0,2,1.0,0.1,0.1,0.0,3.0,1.0,41.0,48.0,85.4,6.0,33.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,31
8,Yannick Gerhardt,31.0,de GER,LB,27-182,90,0,0,0,0,2,0,0,0,93.0,1.0,3,2.0,0.1,0.1,0.0,3.0,0.0,69.0,81.0,85.2,13.0,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,31
9,Sebastiaan Bornauw,3.0,be BEL,CB,22-173,90,0,0,0,0,0,0,0,0,77.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,87.8,0.0,51.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,31
10,Maxence Lacroix,4.0,fr FRA,CB,21-158,72,0,0,0,0,1,1,0,0,96.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,72.0,84.0,85.7,2.0,67.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,0,31
11,John Brooks,25.0,us USA,CB,28-226,18,0,0,0,0,0,0,0,0,12.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,31
12,Ridle Baku,20.0,de GER,RB,23-156,66,0,0,0,0,0,0,1,0,74.0,0.0,1,0.0,0.0,0.0,0.1,3.0,0.0,59.0,71.0,83.1,4.0,53.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,31
13,Kevin Mbabu,19.0,ch SUI,RB,26-145,24,0,0,0,0,0,0,0,0,20.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,64.7,0.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,31
14,Koen Casteels,1.0,be BEL,GK,29-078,90,0,0,0,0,0,0,0,0,52.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,50.0,86.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,4.0,100.0,0.7,6.0,13.0,46.2,40.0,5.0,25.0,32.0,10.0,30.0,36.2,8.0,0.0,0.0,0.0,13.7,0,31
0,André Silva,33.0,pt POR,FW,25-309,70,0,0,0,0,0,0,0,0,28.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,21.0,76.2,2.0,21.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
1,Yussuf Poulsen,9.0,dk DEN,FW,27-088,20,0,0,0,0,1,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,55.6,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
2,Dominik Szoboszlai,17.0,hu HUN,LW,20-321,90,0,0,0,0,0,0,0,0,54.0,1.0,0,1.0,0.0,0.0,0.0,4.0,1.0,34.0,46.0,73.9,5.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
3,Christopher Nkunku,18.0,fr FRA,RW,23-301,90,0,0,0,0,1,0,0,0,48.0,1.0,0,5.0,0.1,0.1,0.1,1.0,0.0,28.0,36.0,77.8,3.0,33.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,32
4,Dani Olmo,25.0,es ESP,AM,23-127,57,0,0,0,0,2,1,0,0,37.0,4.0,0,1.0,0.1,0.1,0.0,1.0,0.0,14.0,23.0,60.9,5.0,24.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,32
5,Emil Forsberg,10.0,se SWE,AM,29-323,33,0,0,0,0,1,0,0,0,17.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,13.0,100.0,1.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
6,Kevin Kampl,44.0,si SVN,DM,30-337,90,0,1,0,0,1,1,0,0,66.0,2.0,3,1.0,0.0,0.0,0.1,3.0,1.0,53.0,57.0,93.0,12.0,45.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
7,Konrad Laimer,27.0,at AUT,DM,24-107,57,1,0,0,0,2,2,0,0,42.0,5.0,0,1.0,0.1,0.1,0.0,1.0,0.0,23.0,31.0,74.2,3.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
8,Amadou Haidara,8.0,ml MLI,DM,23-223,33,0,0,0,0,0,0,0,0,25.0,2.0,2,2.0,0.0,0.0,0.0,1.0,0.0,16.0,19.0,84.2,4.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,32
9,Angeliño,3.0,es ESP,LB,24-250,57,0,0,0,0,1,0,0,0,33.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,17.0,25.0,68.0,1.0,19.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,32
10,Joško Gvardiol,32.0,hr CRO,LB,19-231,33,0,0,0,0,0,0,0,0,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,2.0,15.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,32
