index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att_y,Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
7,Christopher Antwi-Adjei,22.0,gh GHA,LW,29-235,84,0,0,0,0,6,3,0,0,56,2,0,0,0.3,0.3,0.2,5,1,32,43,74.4,3,33,8,1,0,,,,,,,,,,,,,,,,,,,,,1,49
8,Maximilian Wittek,32.0,de GER,"LM,WB",28-040,45,0,0,0,0,3,0,0,0,30,0,0,0,0.1,0.1,0.1,3,0,14,24,58.3,4,10,3,0,0,,,,,,,,,,,,,,,,,,,,,1,49
9,Philipp Förster,10.0,de GER,LM,28-238,45,0,0,0,0,1,0,0,0,50,2,3,0,0.1,0.1,0.1,6,0,37,44,84.1,8,24,3,1,0,,,,,,,,,,,,,,,,,,,,,1,49
10,Felix Passlack,15.0,de GER,"RM,WB",25-124,45,0,0,0,0,0,0,0,0,24,1,1,1,0.0,0.0,0.0,1,0,12,19,63.2,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,1,49
11,Cristian Gamboa,2.0,cr CRC,RM,33-341,45,0,0,0,0,0,0,1,0,38,0,0,1,0.0,0.0,0.0,3,0,21,34,61.8,5,21,1,0,0,,,,,,,,,,,,,,,,,,,,,1,49
12,Bernardo,5.0,br BRA,CB,28-139,90,0,0,0,0,1,0,1,0,72,3,0,5,0.0,0.0,0.0,2,0,38,55,69.1,6,19,2,0,0,,,,,,,,,,,,,,,,,,,,,1,49
13,Ivan Ordets,20.0,ua UKR,CB,31-084,90,0,0,0,0,2,0,0,0,47,0,4,4,0.1,0.1,0.0,0,0,28,36,77.8,1,20,0,0,0,,,,,,,,,,,,,,,,,,,,,1,49
14,Erhan Mašović,4.0,rs SRB,CB,24-312,90,0,0,0,0,2,0,0,0,51,2,0,2,0.2,0.2,0.0,1,0,29,37,78.4,3,14,0,0,0,,,,,,,,,,,,,,,,,,,,,1,49
15,Manuel Riemann,1.0,de GER,GK,35-021,90,0,0,0,0,0,0,0,0,61,0,0,0,0.0,0.0,0.0,3,0,35,59,59.3,1,35,0,0,0,8.0,3.0,5.0,62.5,2.9,18.0,41.0,43.9,51.0,3.0,68.6,45.0,8.0,75.0,50.1,17.0,0.0,0.0,4.0,34.5,1,49
0,Jordan Pefok,13.0,us USA,FW,27-157,63,0,1,0,0,2,2,0,0,30,0,0,2,0.4,0.4,0.2,7,1,14,16,87.5,2,19,2,2,2,,,,,,,,,,,,,,,,,,,,,0,49
1,Tomáš Čvančara,31.0,cz CZE,FW,23-048,27,0,0,0,0,2,1,1,0,18,0,0,1,0.4,0.4,0.0,1,0,3,7,42.9,0,13,0,1,0,,,,,,,,,,,,,,,,,,,,,0,49
2,Alassane Pléa,14.0,fr FRA,FW,30-204,71,2,1,0,0,5,2,0,0,46,1,0,0,0.9,0.9,0.7,7,1,24,31,77.4,8,31,2,3,0,,,,,,,,,,,,,,,,,,,,,0,49
3,Joe Scally,29.0,us USA,FW,20-273,19,0,0,0,0,1,0,0,0,15,1,0,1,0.0,0.0,0.0,2,0,6,10,60.0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,0,49
4,Florian Neuhaus,10.0,de GER,CM,26-198,72,1,0,0,0,5,1,0,0,29,0,1,0,0.7,0.7,0.4,5,1,19,21,90.5,7,16,1,2,2,,,,,,,,,,,,,,,,,,,,,0,49
5,Christoph Kramer,23.0,de GER,CM,32-223,18,0,0,0,0,0,0,1,0,18,0,1,1,0.0,0.0,0.0,1,0,8,10,80.0,1,11,3,5,2,,,,,,,,,,,,,,,,,,,,,0,49
6,Julian Weigl,8.0,de GER,CM,28-022,90,0,0,0,0,0,0,0,0,37,4,1,1,0.0,0.0,0.0,0,0,18,25,72.0,1,13,0,0,0,,,,,,,,,,,,,,,,,,,,,0,49
7,Rocco Reitz,27.0,de GER,CM,21-124,89,0,0,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,10,19,52.6,1,13,2,4,1,,,,,,,,,,,,,,,,,,,,,0,49
8,Tony Jantschke,24.0,de GER,CM,33-176,1,0,0,0,0,0,0,0,0,4,0,0,2,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,49
9,Luca Netz,20.0,de GER,WB,20-138,90,0,0,0,0,5,1,0,0,51,1,0,2,0.3,0.3,0.0,5,1,24,34,70.6,4,25,2,2,1,,,,,,,,,,,,,,,,,,,,,0,49
10,Franck Honorat,9.0,fr FRA,WB,27-050,90,0,0,0,0,3,1,0,0,60,1,0,1,0.2,0.2,0.5,12,0,30,53,56.6,2,28,3,2,1,,,,,,,,,,,,,,,,,,,,,0,49
11,Maximilian Wöber,39.0,at AUT,CB,25-238,90,0,1,0,0,2,0,0,0,49,0,0,1,0.1,0.1,0.4,3,1,22,34,64.7,6,13,0,0,0,,,,,,,,,,,,,,,,,,,,,0,49
12,Ko Itakura,3.0,jp JPN,CB,26-246,90,0,0,0,0,1,0,1,0,32,2,3,1,0.0,0.0,0.0,0,0,10,17,58.8,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,0,49
13,Nico Elvedi,30.0,ch SUI,CB,27-000,63,0,0,0,0,0,0,0,0,35,0,2,0,0.0,0.0,0.0,0,0,14,28,50.0,1,10,1,0,0,,,,,,,,,,,,,,,,,,,,,0,49
14,Marvin Friedrich,5.0,de GER,CB,27-291,27,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,49
15,Moritz Nicolas,33.0,de GER,GK,25-344,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,1,0,18,41,43.9,0,15,0,0,0,4.0,1.0,3.0,75.0,1.0,6.0,28.0,21.4,22.0,2.0,63.6,45.6,19.0,73.7,56.6,30.0,0.0,0.0,0.0,14.0,0,49
0,Karim Onisiwo,9.0,at AUT,FW,31-197,83,0,0,0,0,3,2,0,0,33,0,0,2,0.2,0.2,0.0,4,0,16,24,66.7,2,22,2,1,1,,,,,,,,,,,,,,,,,,,,,1,50
1,Marco Richter,10.0,de GER,FW,25-310,7,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,3,7,42.9,1,4,2,0,0,,,,,,,,,,,,,,,,,,,,,1,50
2,Lee Jae-sung,7.0,kr KOR,AM,31-051,68,0,0,0,0,0,0,0,0,36,2,3,1,0.0,0.0,0.0,1,0,19,27,70.4,2,10,1,2,2,,,,,,,,,,,,,,,,,,,,,1,50
3,Aymen Barkok,4.0,ma MAR,AM,25-132,22,0,0,0,0,1,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,15,18,83.3,1,16,0,0,0,,,,,,,,,,,,,,,,,,,,,1,50
4,Brajan Gruda,43.0,de GER,AM,19-122,75,0,0,0,0,1,1,1,0,39,0,0,0,0.0,0.0,0.0,3,0,23,33,69.7,5,22,2,7,3,,,,,,,,,,,,,,,,,,,,,1,50
5,Ludovic Ajorque,17.0,fr FRA,AM,29-217,15,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.1,1,0,9,12,75.0,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,1,50
6,Dominik Kohr,31.0,de GER,CM,29-242,68,0,0,0,0,1,0,0,0,44,4,2,0,0.0,0.0,0.0,0,0,37,38,97.4,2,22,1,0,0,,,,,,,,,,,,,,,,,,,,,1,50
7,Tom Krauß,14.0,de GER,CM,22-100,22,0,0,0,0,1,0,0,0,20,0,1,0,0.0,0.0,0.0,0,0,12,16,75.0,1,10,1,0,0,,,,,,,,,,,,,,,,,,,,,1,50
8,Leandro Barreiro Martins,8.0,lu LUX,CM,23-270,90,0,0,0,0,0,0,1,0,55,1,1,0,0.0,0.0,0.0,1,0,43,49,87.8,3,29,1,0,0,,,,,,,,,,,,,,,,,,,,,1,50
9,Anthony Caci,19.0,fr FRA,WB,26-091,90,0,0,0,0,0,0,0,0,62,1,3,2,0.0,0.0,0.0,0,0,39,52,75.0,3,19,1,1,0,,,,,,,,,,,,,,,,,,,,,1,50
10,Danny da Costa,21.0,de GER,WB,30-079,68,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.0,0.0,1,0,24,35,68.6,2,16,1,0,0,,,,,,,,,,,,,,,,,,,,,1,50
11,Anwar El Ghazi,34.0,nl NED,WB,28-150,22,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,1,0,5,7,71.4,0,7,1,1,1,,,,,,,,,,,,,,,,,,,,,1,50
12,Edimilson Fernandes,20.0,ch SUI,CB,27-168,90,0,0,0,0,1,0,1,0,70,1,2,0,0.1,0.1,0.1,2,0,56,64,87.5,7,33,1,1,1,,,,,,,,,,,,,,,,,,,,,1,50
13,Stefan Bell,16.0,de GER,CB,32-037,90,0,0,0,0,1,0,0,0,60,0,0,0,0.0,0.0,0.0,0,0,47,54,87.0,2,35,0,1,1,,,,,,,,,,,,,,,,,,,,,1,50
14,Sepp van den Berg,3.0,nl NED,CB,21-284,90,0,0,0,0,0,0,0,0,67,2,1,4,0.0,0.0,0.0,1,0,45,53,84.9,3,21,1,2,1,,,,,,,,,,,,,,,,,,,,,1,50
15,Robin Zentner,27.0,de GER,GK,28-337,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,26,34,76.5,0,15,0,0,0,3.0,3.0,1.0,0.0,2.1,3.0,8.0,37.5,27.0,4.0,25.9,31.8,6.0,16.7,25.7,4.0,2.0,50.0,0.0,10.8,1,50
0,Victor Boniface,22.0,ng NGA,FW,22-281,78,0,0,0,0,1,1,0,0,26,0,0,0,0.7,0.7,0.0,1,1,8,13,61.5,2,17,1,5,2,,,,,,,,,,,,,,,,,,,,,0,50
1,Adam Hložek,23.0,cz CZE,FW,21-067,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,2,5,40.0,2,4,1,1,1,,,,,,,,,,,,,,,,,,,,,0,50
2,Jonas Hofmann,7.0,de GER,AM,31-078,86,1,0,0,0,2,1,0,0,48,0,0,0,0.3,0.3,0.0,0,0,33,43,76.7,1,30,1,0,0,,,,,,,,,,,,,,,,,,,,,0,50
3,Nadiem Amiri,11.0,de GER,AM,26-338,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,0,50
4,Florian Wirtz,10.0,de GER,AM,20-150,63,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,0,0,22,26,84.6,2,18,3,5,4,,,,,,,,,,,,,,,,,,,,,0,50
5,Amine Adli,21.0,ma MAR,AM,23-143,27,0,1,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.2,3,1,9,13,69.2,0,9,2,1,1,,,,,,,,,,,,,,,,,,,,,0,50
6,Granit Xhaka,34.0,ch SUI,CM,31-003,78,0,0,0,0,0,0,1,0,96,3,1,0,0.0,0.0,0.0,0,0,85,89,95.5,8,59,0,1,1,,,,,,,,,,,,,,,,,,,,,0,50
7,Robert Andrich,8.0,de GER,CM,29-008,12,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,50
8,Exequiel Palacios,25.0,ar ARG,CM,24-360,90,0,0,0,0,0,0,0,0,106,3,0,3,0.0,0.0,0.0,2,1,90,96,93.8,5,55,0,1,1,,,,,,,,,,,,,,,,,,,,,0,50
9,Álex Grimaldo,20.0,es ESP,WB,28-010,90,1,0,0,0,2,1,0,0,87,4,3,4,0.2,0.2,0.0,1,0,54,66,81.8,4,37,2,3,1,,,,,,,,,,,,,,,,,,,,,0,50
10,Jeremie Frimpong,30.0,nl NED,WB,22-294,86,0,0,0,0,0,0,0,0,31,1,0,1,0.0,0.0,0.0,0,0,20,27,74.1,0,22,5,1,0,,,,,,,,,,,,,,,,,,,,,0,50
11,Josip Stanišić,2.0,hr CRO,WB,23-181,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,50
12,Edmond Tapsoba,12.0,bf BFA,CB,24-240,90,0,0,0,0,0,0,0,0,98,0,1,1,0.0,0.0,0.7,2,1,79,89,88.8,3,57,1,0,0,,,,,,,,,,,,,,,,,,,,,0,50
13,Jonathan Tah,4.0,de GER,CB,27-231,90,0,0,0,0,0,0,0,0,81,1,0,2,0.0,0.0,0.0,0,0,64,67,95.5,3,47,0,0,0,,,,,,,,,,,,,,,,,,,,,0,50
14,Odilon Kossonou,6.0,ci CIV,CB,22-269,90,0,0,0,0,0,0,0,0,80,2,2,3,0.0,0.0,0.0,0,0,56,65,86.2,1,43,0,1,0,,,,,,,,,,,,,,,,,,,,,0,50
15,Lukáš Hrádecký,1.0,fi FIN,GK,33-310,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,27,77.8,0,17,0,0,0,3.0,0.0,3.0,100.0,0.5,2.0,6.0,33.3,24.0,6.0,16.7,28.2,2.0,100.0,50.5,13.0,2.0,15.4,1.0,14.3,0,50
0,Loïs Openda,17.0,be BEL,FW,23-226,85,1,1,0,0,1,1,0,0,23,0,1,0,0.2,0.2,0.3,0,0,3,9,33.3,0,15,2,6,0,,,,,,,,,,,,,,,,,,,,,1,51
1,Fabio Carvalho,18.0,pt POR,FW,21-031,5,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,6,1,0,0,,,,,,,,,,,,,,,,,,,,,1,51
2,Yussuf Poulsen,9.0,dk DEN,FW,29-107,71,0,0,0,0,1,0,0,0,21,1,2,0,0.1,0.1,0.0,1,1,13,17,76.5,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,1,51
3,Benjamin Šeško,30.0,si SVN,FW,20-122,19,0,0,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,6,0,1,0,,,,,,,,,,,,,,,,,,,,,1,51
4,Emil Forsberg,10.0,se SWE,AM,31-342,71,0,0,0,0,1,0,0,0,27,2,0,3,0.1,0.1,0.0,0,0,13,18,72.2,0,13,1,2,1,,,,,,,,,,,,,,,,,,,,,1,51
5,Christoph Baumgartner,14.0,at AUT,AM,24-060,19,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,5,6,83.3,1,8,0,0,0,,,,,,,,,,,,,,,,,,,,,1,51
6,Xavi Simons,20.0,nl NED,AM,20-162,90,0,0,0,0,1,0,0,0,45,2,0,2,0.1,0.1,0.0,1,0,20,29,69.0,2,24,3,6,3,,,,,,,,,,,,,,,,,,,,,1,51
7,Kevin Kampl,44.0,si SVN,DM,32-356,63,0,0,0,0,0,0,0,0,38,2,0,2,0.0,0.0,0.0,0,0,25,28,89.3,3,20,1,1,1,,,,,,,,,,,,,,,,,,,,,1,51
8,Nicolas Seiwald,13.0,at AUT,DM,22-149,27,0,0,0,0,0,0,0,0,18,5,1,2,0.0,0.0,0.0,0,0,8,10,80.0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,1,51
9,Xaver Schlager,24.0,at AUT,DM,26-002,90,0,1,0,0,0,0,0,0,50,5,1,0,0.0,0.0,0.2,1,1,28,37,75.7,3,24,0,0,0,,,,,,,,,,,,,,,,,,,,,1,51
10,David Raum,22.0,de GER,LB,25-161,90,0,0,0,0,1,0,0,0,65,2,2,2,0.0,0.0,0.1,4,1,30,51,58.8,3,33,2,4,1,,,,,,,,,,,,,,,,,,,,,1,51
11,Castello Lukeba,23.0,fr FRA,CB,20-287,90,1,0,0,0,1,1,1,0,43,0,1,1,0.3,0.3,0.0,0,0,33,35,94.3,0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,1,51
12,Mohamed Simakan,2.0,fr FRA,CB,23-150,90,0,0,0,0,0,0,1,0,55,3,2,0,0.0,0.0,0.0,0,0,40,45,88.9,4,26,0,0,0,,,,,,,,,,,,,,,,,,,,,1,51
13,Benjamin Henrichs,39.0,de GER,RB,26-219,86,0,0,0,0,0,0,0,0,44,2,1,3,0.0,0.0,0.0,1,0,29,37,78.4,1,22,0,3,3,,,,,,,,,,,,,,,,,,,,,1,51
14,Lukas Klostermann,16.0,de GER,RB,27-119,4,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,1,51
15,Janis Blaswich,21.0,de GER,GK,32-151,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,42,53,79.2,0,34,0,0,0,5.0,2.0,3.0,80.0,2.3,6.0,15.0,40.0,47.0,4.0,27.7,31.1,6.0,33.3,31.8,5.0,0.0,0.0,0.0,8.7,1,51
0,Harry Kane,9.0,eng ENG,FW,30-064,90,1,0,1,1,0,0,1,0,23,0,0,0,0.8,0.0,0.7,3,0,11,14,78.6,3,15,0,1,0,,,,,,,,,,,,,,,,,,,,,0,51
1,Kingsley Coman,11.0,fr FRA,LW,27-109,45,0,0,0,0,1,0,0,0,25,0,0,2,0.0,0.0,0.0,1,0,16,18,88.9,2,15,2,4,1,,,,,,,,,,,,,,,,,,,,,0,51
2,Mathys Tel,39.0,fr FRA,"LW,AM",18-156,45,0,0,0,0,1,1,1,0,26,1,1,0,0.0,0.0,0.0,0,0,11,17,64.7,0,16,1,4,3,,,,,,,,,,,,,,,,,,,,,0,51
3,Leroy Sané,10.0,de GER,RW,27-262,90,1,0,0,0,4,1,0,0,61,1,0,0,0.7,0.7,0.0,5,1,31,43,72.1,3,40,4,16,10,,,,,,,,,,,,,,,,,,,,,0,51
4,Jamal Musiala,42.0,de GER,AM,20-216,86,0,1,0,0,1,1,1,0,45,0,0,1,0.5,0.5,0.6,2,1,26,32,81.3,2,32,3,3,3,,,,,,,,,,,,,,,,,,,,,0,51
5,Eric Maxim Choupo-Moting,13.0,cm CMR,LW,34-191,4,0,0,0,0,1,1,0,0,12,1,0,0,0.1,0.1,0.0,0,0,9,9,100.0,1,7,0,1,1,,,,,,,,,,,,,,,,,,,,,0,51
6,Leon Goretzka,8.0,de GER,DM,28-236,45,0,0,0,0,0,0,0,0,31,2,1,2,0.0,0.0,0.0,0,0,21,27,77.8,0,16,1,0,0,,,,,,,,,,,,,,,,,,,,,0,51
7,Raphaël Guerreiro,22.0,pt POR,DM,29-282,45,0,0,0,0,1,0,0,0,26,1,0,0,0.1,0.1,0.0,0,0,13,21,61.9,1,17,1,1,1,,,,,,,,,,,,,,,,,,,,,0,51
8,Joshua Kimmich,6.0,de GER,DM,28-234,90,0,0,0,0,0,0,0,0,113,3,0,0,0.0,0.0,0.1,3,0,102,112,91.1,8,83,0,0,0,,,,,,,,,,,,,,,,,,,,,0,51
9,Alphonso Davies,19.0,ca CAN,LB,22-332,90,0,0,0,0,1,0,0,0,95,3,1,1,0.1,0.1,0.0,1,0,70,76,92.1,7,63,3,5,3,,,,,,,,,,,,,,,,,,,,,0,51
10,Kim Min-jae,3.0,kr KOR,CB,26-319,90,0,0,0,0,0,0,0,0,124,2,2,1,0.0,0.0,0.0,0,0,106,115,92.2,8,76,0,0,0,,,,,,,,,,,,,,,,,,,,,0,51
11,Dayot Upamecano,2.0,fr FRA,CB,24-338,90,0,0,0,0,0,0,1,0,123,4,0,1,0.0,0.0,0.0,0,0,107,111,96.4,11,92,1,0,0,,,,,,,,,,,,,,,,,,,,,0,51
12,Konrad Laimer,27.0,at AUT,RB,26-126,90,0,0,0,0,0,0,0,0,114,3,0,3,0.0,0.0,0.0,1,0,87,99,87.9,5,73,7,7,1,,,,,,,,,,,,,,,,,,,,,0,51
13,Sven Ulreich,26.0,de GER,GK,35-058,90,0,0,0,0,0,0,1,0,34,1,0,0,0.0,0.0,0.0,0,0,29,33,87.9,0,20,0,0,0,2.0,2.0,0.0,0.0,0.9,1.0,4.0,25.0,29.0,5.0,13.8,23.6,4.0,0.0,16.3,11.0,0.0,0.0,4.0,22.3,0,51
0,Tim Skarke,27.0,de GER,FW,27-024,58,1,0,0,0,2,1,0,0,30,0,0,1,0.1,0.1,0.0,1,0,15,24,62.5,1,14,2,0,0,,,,,,,,,,,,,,,,,,,,,1,52
1,Mathias Honsak,18.0,at AUT,FW,26-285,32,0,0,0,0,3,0,0,0,13,0,0,1,0.4,0.4,0.0,1,1,2,6,33.3,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,1,52
2,Luca Pfeiffer,24.0,de GER,FW,27-042,58,0,0,0,0,1,0,0,0,24,0,0,1,0.1,0.1,0.0,0,0,15,20,75.0,1,11,2,2,1,,,,,,,,,,,,,,,,,,,,,1,52
3,Fraser Hornby,9.0,sct SCO,FW,24-018,32,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.1,3,0,12,15,80.0,1,5,0,1,0,,,,,,,,,,,,,,,,,,,,,1,52
4,Tobias Kempe,11.0,de GER,CM,34-096,90,1,0,1,1,0,0,0,0,32,0,1,0,0.8,0.0,0.4,4,0,19,29,65.5,2,10,0,1,1,,,,,,,,,,,,,,,,,,,,,1,52
5,Marvin Mehlem,6.0,de GER,CM,26-020,71,1,1,0,0,2,2,1,0,38,0,2,0,0.7,0.7,0.2,3,2,27,32,84.4,1,19,2,1,1,,,,,,,,,,,,,,,,,,,,,1,52
6,Fabian Schnellhardt,8.0,de GER,CM,29-262,19,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.0,1,0,11,14,78.6,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,1,52
7,Fabian Holland,32.0,de GER,CM,33-082,70,0,0,0,0,0,0,1,0,33,5,2,1,0.0,0.0,0.0,0,0,17,24,70.8,1,15,0,1,0,,,,,,,,,,,,,,,,,,,,,1,52
8,Bartol Franjić,28.0,hr CRO,CM,23-260,20,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,4,0,1,1,,,,,,,,,,,,,,,,,,,,,1,52
9,Fabian Nürnberger,15.0,de GER,WB,24-065,79,0,1,0,0,1,0,0,0,61,1,1,1,0.0,0.0,0.1,4,2,40,51,78.4,4,24,2,1,1,,,,,,,,,,,,,,,,,,,,,1,52
10,Frank Ronstadt,17.0,de GER,WB,26-072,11,0,0,0,0,0,0,0,0,9,0,1,1,0.0,0.0,0.0,0,0,4,5,80.0,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,1,52
11,Matthias Bader,26.0,de GER,WB,26-106,90,1,1,0,0,2,1,0,0,45,2,1,3,0.2,0.2,0.7,2,1,21,30,70.0,3,23,1,2,2,,,,,,,,,,,,,,,,,,,,,1,52
12,Matej Maglica,5.0,hr CRO,CB,25-006,90,0,0,0,0,0,0,0,0,53,3,3,0,0.0,0.0,0.0,2,0,21,39,53.8,2,17,0,0,0,,,,,,,,,,,,,,,,,,,,,1,52
13,Klaus Gjasula,23.0,al ALB,CB,33-291,90,0,0,0,0,1,0,0,0,62,7,4,1,0.0,0.0,0.0,1,0,28,40,70.0,2,19,0,0,0,,,,,,,,,,,,,,,,,,,,,1,52
14,Christoph Klarer,14.0,at AUT,CB,23-109,90,0,0,0,0,1,0,0,0,39,2,0,2,0.1,0.1,0.2,1,0,20,28,71.4,1,17,0,0,0,,,,,,,,,,,,,,,,,,,,,1,52
15,Marcel Schuhen,1.0,de GER,GK,30-261,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,23,41,56.1,0,25,0,0,0,6.0,2.0,4.0,66.7,1.9,7.0,22.0,31.8,39.0,4.0,53.8,42.6,2.0,50.0,48.0,13.0,0.0,0.0,2.0,15.7,1,52
0,Marvin Ducksch,7.0,de GER,"FW,CM",29-208,90,0,1,0,0,2,1,0,0,53,0,0,0,0.1,0.1,0.8,1,1,17,44,38.6,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,0,52
1,Rafael Borré,19.0,co COL,FW,28-016,45,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,0,0,8,13,61.5,1,11,1,0,0,,,,,,,,,,,,,,,,,,,,,0,52
2,Justin Njinmah,17.0,de GER,FW,22-320,45,0,0,0,0,1,1,0,0,18,0,0,0,0.0,0.0,0.2,5,1,10,11,90.9,3,10,1,5,2,,,,,,,,,,,,,,,,,,,,,0,52
3,Jens Stage,6.0,dk DEN,CM,26-327,85,0,0,0,0,1,0,0,0,29,0,0,1,0.1,0.1,0.0,1,0,18,24,75.0,1,11,0,1,0,,,,,,,,,,,,,,,,,,,,,0,52
4,Dawid Kownacki,9.0,pl POL,"FW,CM",26-201,5,0,0,0,0,1,1,0,0,3,0,0,0,0.2,0.2,0.0,0,0,2,2,100.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,52
5,Senne Lynen,14.0,be BEL,CM,24-224,45,0,0,0,0,0,0,1,0,25,1,2,2,0.0,0.0,0.0,0,0,14,17,82.4,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,0,52
6,Nick Woltemade,29.0,de GER,CM,21-229,45,0,0,0,0,1,0,0,0,24,0,0,0,0.2,0.2,0.0,4,0,14,18,77.8,2,13,0,1,1,,,,,,,,,,,,,,,,,,,,,0,52
7,Romano Schmid,20.0,at AUT,CM,23-247,68,0,0,0,0,0,0,0,0,32,2,0,3,0.0,0.0,0.0,1,0,8,18,44.4,4,10,0,4,0,,,,,,,,,,,,,,,,,,,,,0,52
8,Naby Keïta,18.0,gn GUI,CM,28-233,22,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,1,1,16,18,88.9,5,12,1,3,3,,,,,,,,,,,,,,,,,,,,,0,52
9,Olivier Deman,2.0,be BEL,WB,23-178,90,1,0,0,0,2,1,1,0,51,2,1,0,0.1,0.1,0.0,3,0,34,45,75.6,5,22,3,2,2,,,,,,,,,,,,,,,,,,,,,0,52
10,Mitchell Weiser,8.0,de GER,WB,29-163,90,0,1,0,0,0,0,0,0,56,2,1,1,0.0,0.0,0.3,2,1,30,45,66.7,2,25,0,3,0,,,,,,,,,,,,,,,,,,,,,0,52
11,Miloš Veljković,13.0,rs SRB,CB,28-005,90,1,0,0,0,2,2,0,0,90,0,0,0,0.9,0.9,0.0,0,0,72,85,84.7,8,57,3,2,2,,,,,,,,,,,,,,,,,,,,,0,52
12,Christian Groß,36.0,de GER,CB,34-235,85,0,0,0,0,0,0,0,0,85,2,1,2,0.0,0.0,0.0,0,0,70,75,93.3,6,51,3,0,0,,,,,,,,,,,,,,,,,,,,,0,52
13,Nicolai Rapp,23.0,de GER,CB,26-292,5,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,9,10,90.0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,52
14,Amos Pieper,5.0,de GER,CB,25-257,90,0,0,0,0,0,0,0,0,83,1,1,1,0.0,0.0,0.0,0,0,61,80,76.3,5,55,2,0,0,,,,,,,,,,,,,,,,,,,,,0,52
15,Jiří Pavlenka,1.0,cz CZE,GK,31-170,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,27,31,87.1,0,16,0,0,0,5.0,4.0,1.0,40.0,2.6,3.0,7.0,42.9,24.0,5.0,25.0,27.1,7.0,14.3,24.6,9.0,0.0,0.0,5.0,24.2,0,52
